Framework,Framework ID,Supplier Name,Supplier Company House No,Member trusts NHS Org Code (ODS),Member trust name,Framework Organisation,MI Reporting Month,Invoice Date,ABI,MI Value (Ex VAT)
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RRP,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,2015/S 227-413650-AD-RRP,2022_09,01/09/2022,0,23333.66
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,2015/S 227-413650-AD-RT1,2022_06,07/06/2022,0,8626.66
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,2015/S 227-413650-AD-RT1,2022_08,22/08/2022,0,39752.42
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,2015/S 227-413650-AD-RWF,2022_08,22/08/2022,0,116313.44
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,2015/S 227-413650-AD-RWG,2022_04,28/04/2022,0,14800
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,2015/S 227-413650-AD-RWG,2022_04,17/04/2022,0,30319.44
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,2015/S 227-413650-AD-RWG,2022_05,12/05/2022,0,-10885.02
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,2015/S 227-413650-AD-RWG,2022_07,11/07/2022,0,86804.32
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,2015/S 227-413650-AD-RWG,2022_08,25/08/2022,0,4800
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,2015/S 227-413650-AD-RWG,2022_09,29/09/2022,0,14500
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,2015/S 227-413650-AD-RWG,2022_09,26/09/2022,0,21229.34
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,2015/S 227-413650-AD-RWG,2022_09,01/09/2022,0,36425.14
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,2015/S 227-413650-AD-RY6,2022_04,17/04/2022,0,203.22
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,2015/S 227-413650-AD-RY6,2022_08,11/08/2022,0,365.96
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,2015/S 227-413650-AD-RY6,2022_08,08/08/2022,0,1073.66
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,CRS VAT Consulting Ltd - Archive Data,#N/A,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,2015/S 227-413650-AD-RY6,2022_09,27/09/2022,0,197.66
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RET,The Walton Centre NHS Foundation Trust,2015/S 227-413650-AD-RET,2022_11,30/11/2022,0,777.6
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RJE,University Hospitals of North Midlands NHS Trust,2015/S 227-413650-AD-RJE,2022_04,29/04/2022,0,2157.8
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RJE,University Hospitals of North Midlands NHS Trust,2015/S 227-413650-AD-RJE,2022_05,31/05/2022,0,6294.6
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RJE,University Hospitals of North Midlands NHS Trust,2015/S 227-413650-AD-RJE,2022_06,30/06/2022,0,27532.34
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RJE,University Hospitals of North Midlands NHS Trust,2015/S 227-413650-AD-RJE,2022_07,29/07/2022,0,2441.22
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RJE,University Hospitals of North Midlands NHS Trust,2015/S 227-413650-AD-RJE,2022_10,31/10/2022,0,1615.81
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RJE,University Hospitals of North Midlands NHS Trust,2015/S 227-413650-AD-RJE,2022_11,30/11/2022,0,8304.8
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RQW,Princess Alexandra Hospital NHS Trust,2015/S 227-413650-AD-RQW,2022_06,27/06/2022,0,7500
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RQW,Princess Alexandra Hospital NHS Trust,2015/S 227-413650-AD-RQW,2022_06,30/06/2022,0,22080.48
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RQW,Princess Alexandra Hospital NHS Trust,2015/S 227-413650-AD-RQW,2022_07,31/07/2022,0,7500
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RX2,Sussex Partnership NHS Foundation Trust,2015/S 227-413650-AD-RX2,2022_04,27/04/2022,0,19039.18
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RXA,Cheshire and Wirral Partnership NHS Foundation Trust,2015/S 227-413650-AD-RXA,2022_05,31/05/2022,0,2162.16
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,2015/S 227-413650-AD-RXN,2022_11,30/11/2022,0,835.76
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RYA,West Midlands Ambulance Service University NHS Foundation Trust,2015/S 227-413650-AD-RYA,2022_06,30/06/2022,0,3208.2
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,LFS AR - Liaison Fin Services - A&R - Archive Data,#N/A,RYG,South Western Ambulance Service NHS Foundation Trust,2015/S 227-413650-AD-RYG,2022_11,30/11/2022,0,3434.29
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Meridian Cost Benefit Ltd - Archive Data,#N/A,0,Catalyst Housing Limited,2015/S 227-413650-AD-000,2022_04,29/04/2022,0,307.62
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Meridian Cost Benefit Ltd - Archive Data,#N/A,0,Catalyst Housing Limited (SPT),2015/S 227-413650-AD-000,2022_08,31/08/2022,0,339.52
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Meridian Cost Benefit Ltd - Archive Data,#N/A,0,REDCAR & CLEVELAND BOROUGH COUNCIL,2015/S 227-413650-AD-000,2022_08,31/08/2022,0,778.15
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Meridian Cost Benefit Ltd - Archive Data,#N/A,113,REDCAR & CLEVELAND BOROUGH COUNCIL,2015/S 227-413650-AD-113,2022_04,29/04/2022,0,18030.49
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Meridian Cost Benefit Ltd - Archive Data,#N/A,113,REDCAR & CLEVELAND BOROUGH COUNCIL,2015/S 227-413650-AD-113,2022_05,31/05/2022,0,3810.43
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Meridian Cost Benefit Ltd - Archive Data,#N/A,113,REDCAR & CLEVELAND BOROUGH COUNCIL,2015/S 227-413650-AD-113,2022_06,30/06/2022,0,3150.73
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,PCMG - Archive Data,#N/A,RDU,Frimley Health NHS Foundation Trust,2015/S 227-413650-AD-RDU,2022_05,19/07/2022,0,3206.41
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,PCMG - Archive Data,#N/A,RHA,Frimley Health NHS Foundation Trust,2015/S 227-413650-AD-RHA,2022_07,19/07/2022,0,2320.77
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,PCMG - Archive Data,#N/A,RHA,Nottinghamshire Healthcare NHS Trust,2015/S 227-413650-AD-RHA,2022_04,14/04/2022,0,78.41
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,PCMG - Archive Data,#N/A,RHA,Nottinghamshire Healthcare NHS Trust,2015/S 227-413650-AD-RHA,2022_05,28/07/2022,0,78.41
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,PCMG - Archive Data,#N/A,RHA,Nottinghamshire Healthcare NHS Trust,2015/S 227-413650-AD-RHA,2022_07,28/07/2022,0,78.41
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,PCMG - Archive Data,#N/A,Yf9,Frimley Health NHS Foundation Trust,2015/S 227-413650-AD-Yf9,2022_07,19/07/2022,0,885.64
Clinical Neutral Vendor Managed Services,2020/S 251-634280,Chrystal Consulting,#N/A,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,2020/S 251-634280-R0A,2022_10,01/10/2022,0,285559.14
Clinical Neutral Vendor Managed Services,2020/S 251-634280,Chrystal Consulting,#N/A,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,2020/S 251-634280-R0A,2022_11,01/11/2022,0,38422.27
Clinical Neutral Vendor Managed Services,2020/S 251-634280,Chrystal Consulting,#N/A,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,2020/S 251-634280-R0A,2022_12,01/12/2022,0,53799.05
Clinical Neutral Vendor Managed Services,2020/S 251-634280,Chrystal Consulting,#N/A,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,2020/S 251-634280-R0A,2023_01,01/01/2023,0,48794.28
Clinical Neutral Vendor Managed Services,2020/S 251-634280,Chrystal Consulting,#N/A,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,2020/S 251-634280-R0A,2023_01,01/12/2022,0,265083.19
Clinical Neutral Vendor Managed Services,2020/S 251-634280,Chrystal Consulting,#N/A,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,2020/S 251-634280-R0A,2023_02,01/02/2023,0,103522.64
Heart and Lung,2021/S 000-027756,Heart & Lung,#N/A,RBQ,Liverpool Heart and Chest Hospital NHS Foundation Trust,2021/S 000-027756-RBQ,2023_01,31/01/2023,0,94629
Heart and Lung,2021/S 000-027756,Heart & Lung,#N/A,RC9,Bedfordshire Hospitals NHS Foundation Trust,2021/S 000-027756-RC9,2023_01,31/01/2023,0,39935
Heart and Lung,2021/S 000-027756,Heart & Lung,#N/A,RGP,James Paget University Hospitals NHS Foundation Trust,2021/S 000-027756-RGP,2023_01,31/01/2023,0,3546
Heart and Lung,2021/S 000-027756,Heart & Lung,#N/A,RK5,Sherwood Forest Hospitals NHS Foundation Trust,2021/S 000-027756-RK5,2023_01,31/01/2023,0,14356
Heart and Lung,2021/S 000-027756,Heart & Lung,#N/A,RWA,Hull University Teaching Hospitals NHS Trust,2021/S 000-027756-RWA,2023_01,31/01/2023,0,26790
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,360 Assurance,#N/A,R1H,Barts Health NHS Trust,1234570-R1H,2022_09,31/10/2021,0,920
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,360 Assurance,#N/A,R1H,Barts Health NHS Trust,1234570-R1H,2022_09,08/02/2022,0,9200
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,360 Assurance,#N/A,R1H,Barts Health NHS Trust,1234570-R1H,2022_09,23/03/2022,0,9200
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,360 Assurance,#N/A,R1H,Barts Health NHS Trust,1234570-R1H,2022_12,25/10/2022,0,920
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,360 Assurance,#N/A,R1H,Barts Health NHS Trust,1234570-R1H,2022_12,02/12/2022,0,1380
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,360 Assurance,#N/A,R1H,Barts Health NHS Trust,1234570-R1H,2022_12,12/07/2022,0,1610
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,Grant Thornton UK LLP1,#N/A,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,1234570-RAX,2022_06,16/12/2021,0,20817.5
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,Grant Thornton UK LLP1,#N/A,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,1234570-RAX,2022_06,29/06/2022,0,20817.5
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,Grant Thornton UK LLP1,#N/A,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,1234570-RAX,2022_06,25/03/2022,0,41635
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,Grant Thornton UK LLP1,#N/A,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,1234570-RAX,2022_09,28/09/2022,0,20000
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,Grant Thornton UK LLP1,#N/A,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1234570-RJZ,2022_06,24/06/2022,0,-53000
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,Grant Thornton UK LLP1,#N/A,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1234570-RJZ,2022_06,25/11/2021,0,44000
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,Grant Thornton UK LLP1,#N/A,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1234570-RJZ,2022_06,25/03/2022,0,73000
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,Grant Thornton UK LLP1,#N/A,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1234570-RJZ,2022_06,13/06/2022,0,106000
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,Grant Thornton UK LLP1,#N/A,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1234570-RJZ,2022_06,19/10/2021,0,176000
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,Grant Thornton UK LLP1,#N/A,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1234570-RJZ,2022_09,25/08/2022,0,8500
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,Grant Thornton UK LLP1,#N/A,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,1234570-RP1,2022_06,24/03/2022,0,23250
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,Grant Thornton UK LLP1,#N/A,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,1234570-RP1,2022_09,15/07/2022,0,51750
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,Grant Thornton UK LLP1,#N/A,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,1234570-RWG,2022_09,03/12/2021,0,18197.5
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,Grant Thornton UK LLP1,#N/A,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,1234570-RWG,2022_09,17/08/2022,0,21050
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,Grant Thornton UK LLP1,#N/A,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,1234570-RWG,2022_09,26/05/2022,0,54592.5
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,Grant Thornton UK LLP1,#N/A,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,1234570-RY4,2022_09,23/09/2021,0,8125
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,Grant Thornton UK LLP1,#N/A,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,1234570-RY4,2022_09,28/07/2022,0,18247
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,Grant Thornton UK LLP1,#N/A,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,1234570-RY4,2022_09,25/03/2022,0,18248
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,Grant Thornton UK LLP1,#N/A,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,1234570-RY4,2022_09,13/01/2021,0,26825
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,Grant Thornton UK LLP1,#N/A,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,1234570-RY4,2022_09,13/07/2021,0,33675
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,Grant Thornton UK LLP1,#N/A,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,1234570-RY4,2022_09,02/12/2021,0,41495
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,KPMG,OC301540,RAX,Kingston Hospital NHS Trust,1234570-RAX,2022_04,25/04/2022,0,7500
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,KPMG,OC301540,RAX,Kingston Hospital NHS Trust,1234570-RAX,2022_05,25/05/2022,0,36310
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,KPMG,OC301540,RAX,Kingston Hospital NHS Trust,1234570-RAX,2022_09,12/09/2022,0,24615
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,KPMG,OC301540,RAX,Kingston Hospital NHS Trust,1234570-RAX,2023_01,31/01/2023,0,22500
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,KPMG,OC301540,RGT,Cambridge University Hospitals NHS Foundation Trust,1234570-RGT,2022_06,09/06/2022,0,97725
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,KPMG,OC301540,RN7,Dartford & Gravesham NHS Trust,1234570-RN7,2022_07,14/07/2022,0,43500
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,KPMG,OC301540,RQX,Homerton University Hospital NHS FT,1234570-RQX,2022_09,19/09/2022,0,44000
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,369,East London NHS Foundation Trust,1234570-369,2022_05,18/05/2022,0,12166
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,369,East London NHS Foundation Trust,1234570-369,2022_06,06/06/2022,0,6083
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,369,East London NHS Foundation Trust,1234570-369,2022_07,01/07/2022,0,6083
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,369,East London NHS Foundation Trust,1234570-369,2022_08,05/08/2022,0,6083
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,369,East London NHS Foundation Trust,1234570-369,2022_09,02/09/2022,0,6083
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,369,East London NHS Foundation Trust,1234570-369,2022_10,07/10/2022,0,6083
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,369,East London NHS Foundation Trust,1234570-369,2022_11,04/11/2022,0,6083
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,369,East London NHS Foundation Trust,1234570-369,2022_12,02/12/2022,0,6083
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,369,East London NHS Foundation Trust,1234570-369,2023_01,06/01/2023,0,6083
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,369,East London NHS Foundation Trust,1234570-369,2023_02,03/02/2023,0,6083
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,764,West Hertfordshire Hospitals NHS Trust,1234570-764,2022_04,25/04/2022,0,2080
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,764,West Hertfordshire Hospitals NHS Trust,1234570-764,2022_06,06/06/2022,0,1833.33
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,764,West Hertfordshire Hospitals NHS Trust,1234570-764,2022_06,20/06/2022,0,3664
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,764,West Hertfordshire Hospitals NHS Trust,1234570-764,2022_07,05/07/2022,0,-300
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,764,West Hertfordshire Hospitals NHS Trust,1234570-764,2022_07,25/07/2022,0,1688
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,764,West Hertfordshire Hospitals NHS Trust,1234570-764,2022_07,01/07/2022,0,1833.33
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,764,West Hertfordshire Hospitals NHS Trust,1234570-764,2022_08,22/08/2022,0,748
Statutory Audit and Multi-Speciality Audit Services & Advisory Consultancy Services,1234570,RSM Rick Assurance Services LLP,OC389499,764,West Hertfordshire Hospitals NHS Trust,1234570-764,2022_08,05/08/2022,0,1833.33
