Framework,Framework ID,Supplier Name,Supplier Company House No,Member trusts NHS Org Code (ODS),Member trust name,Framework Organisation,MI Reporting Month,Invoice Date,ABI,MI Value (Ex VAT)
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,2015/S 227-413650-AD-RVY,2021_04,17/05/2021,0,3136.63
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,2015/S 227-413650-AD-RVY,2021_05,08/06/2021,0,1013.42
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,2015/S 227-413650-AD-RVY,2021_06,07/07/2021,0,523.9
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,2015/S 227-413650-AD-RVY,2021_06,16/07/2021,0,1664.04
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,2015/S 227-413650-AD-RVY,2021_07,06/08/2021,0,514.12
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,2015/S 227-413650-AD-RVY,2021_10,14/10/2021,0,1976.49
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RWG,West Hertfordshire Hospitals NHS Trust,2015/S 227-413650-AD-RWG,2021_05,09/02/2021,0,2252.24
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RWG,West Hertfordshire Hospitals NHS Trust,2015/S 227-413650-AD-RWG,2021_05,05/02/2021,0,3936.59
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RWR,Hertfordshire Partnership University NHS Foundation Trust,2015/S 227-413650-AD-RWR,2021_04,04/05/2021,0,4514.79
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RWR,Hertfordshire Partnership University NHS Foundation Trust,2015/S 227-413650-AD-RWR,2021_04,12/05/2021,0,13339.71
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RWR,Hertfordshire Partnership University NHS Foundation Trust,2015/S 227-413650-AD-RWR,2021_06,06/07/2021,0,284.09
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RWR,Hertfordshire Partnership University NHS Foundation Trust,2015/S 227-413650-AD-RWR,2021_07,27/07/2021,0,364.48
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RWR,Hertfordshire Partnership University NHS Foundation Trust,2015/S 227-413650-AD-RWR,2021_07,16/07/2021,0,551.72
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RWR,Hertfordshire Partnership University NHS Foundation Trust,2015/S 227-413650-AD-RWR,2021_07,10/08/2021,0,864.82
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RWR,Hertfordshire Partnership University NHS Foundation Trust,2015/S 227-413650-AD-RWR,2021_09,14/10/2021,0,520.22
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RWR,Hertfordshire Partnership University NHS Foundation Trust,2015/S 227-413650-AD-RWR,2021_10,10/11/2021,0,338.51
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RWR,Hertfordshire Partnership University NHS Foundation Trust,2015/S 227-413650-AD-RWR,2021_10,05/11/2021,0,6610.48
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RWR,Hertfordshire Partnership University NHS Foundation Trust,2015/S 227-413650-AD-RWR,2022_01,08/02/2022,0,2108.31
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RWR,Hertfordshire Partnership University NHS Foundation Trust,2015/S 227-413650-AD-RWR,2022_01,09/02/2022,0,3561.27
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RWR,Hertfordshire Partnership University NHS Foundation Trust,2015/S 227-413650-AD-RWR,2022_03,10/03/2022,0,1004.39
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXR,East Lancashire Hospitals NHS Trust,2015/S 227-413650-AD-RXR,2021_04,12/05/2021,0,222.44
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXR,East Lancashire Hospitals NHS Trust,2015/S 227-413650-AD-RXR,2021_04,21/04/2021,0,3676.31
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXR,East Lancashire Hospitals NHS Trust,2015/S 227-413650-AD-RXR,2021_04,14/05/2021,0,6170.78
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXR,East Lancashire Hospitals NHS Trust,2015/S 227-413650-AD-RXR,2021_05,01/06/2021,0,174.39
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXR,East Lancashire Hospitals NHS Trust,2015/S 227-413650-AD-RXR,2021_05,10/06/2021,0,1831.81
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXR,East Lancashire Hospitals NHS Trust,2015/S 227-413650-AD-RXR,2021_06,09/07/2021,0,1391.1
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXR,East Lancashire Hospitals NHS Trust,2015/S 227-413650-AD-RXR,2021_07,30/07/2021,0,602.42
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXR,East Lancashire Hospitals NHS Trust,2015/S 227-413650-AD-RXR,2021_07,13/07/2021,0,1697.41
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXR,East Lancashire Hospitals NHS Trust,2015/S 227-413650-AD-RXR,2021_07,20/07/2021,0,3218.92
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXR,East Lancashire Hospitals NHS Trust,2015/S 227-413650-AD-RXR,2021_08,13/08/2021,0,763.52
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXR,East Lancashire Hospitals NHS Trust,2015/S 227-413650-AD-RXR,2021_08,12/08/2021,0,1490.31
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXR,East Lancashire Hospitals NHS Trust,2015/S 227-413650-AD-RXR,2021_09,29/09/2021,0,1363.12
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXR,East Lancashire Hospitals NHS Trust,2015/S 227-413650-AD-RXR,2021_10,12/11/2021,0,511.82
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXR,East Lancashire Hospitals NHS Trust,2015/S 227-413650-AD-RXR,2021_10,09/11/2021,0,1646.63
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXR,East Lancashire Hospitals NHS Trust,2015/S 227-413650-AD-RXR,2021_10,05/11/2021,0,3471.04
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXR,East Lancashire Hospitals NHS Trust,2015/S 227-413650-AD-RXR,2021_12,05/01/2022,0,1362.65
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXR,East Lancashire Hospitals NHS Trust,2015/S 227-413650-AD-RXR,2021_12,07/12/2021,0,2269.85
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXR,East Lancashire Hospitals NHS Trust,2015/S 227-413650-AD-RXR,2021_12,10/12/2021,0,8859.64
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXR,East Lancashire Hospitals NHS Trust,2015/S 227-413650-AD-RXR,2022_01,08/02/2022,0,3484.77
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXR,East Lancashire Hospitals NHS Trust,2015/S 227-413650-AD-RXR,2022_03,10/03/2022,0,340.85
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXR,East Lancashire Hospitals NHS Trust,2015/S 227-413650-AD-RXR,2022_03,23/03/2022,0,2777.62
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXX,Surrey and Borders Partnership NHS Foundation Trust,2015/S 227-413650-AD-RXX,2021_04,12/05/2021,0,7092.39
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXX,Surrey and Borders Partnership NHS Foundation Trust,2015/S 227-413650-AD-RXX,2021_04,05/05/2021,0,8837.5
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXX,Surrey and Borders Partnership NHS Foundation Trust,2015/S 227-413650-AD-RXX,2021_06,07/07/2021,0,3680.26
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXX,Surrey and Borders Partnership NHS Foundation Trust,2015/S 227-413650-AD-RXX,2021_06,09/07/2021,0,7624.91
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXX,Surrey and Borders Partnership NHS Foundation Trust,2015/S 227-413650-AD-RXX,2021_07,21/07/2021,0,176.86
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXX,Surrey and Borders Partnership NHS Foundation Trust,2015/S 227-413650-AD-RXX,2021_07,27/07/2021,0,4631.44
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXX,Surrey and Borders Partnership NHS Foundation Trust,2015/S 227-413650-AD-RXX,2021_08,19/08/2021,0,4451.73
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXX,Surrey and Borders Partnership NHS Foundation Trust,2015/S 227-413650-AD-RXX,2021_10,09/11/2021,0,910.05
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXX,Surrey and Borders Partnership NHS Foundation Trust,2015/S 227-413650-AD-RXX,2021_10,01/11/2021,0,8268.67
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXX,Surrey and Borders Partnership NHS Foundation Trust,2015/S 227-413650-AD-RXX,2021_10,14/10/2021,0,13685.98
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXX,Surrey and Borders Partnership NHS Foundation Trust,2015/S 227-413650-AD-RXX,2021_12,04/01/2022,0,687.51
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXX,Surrey and Borders Partnership NHS Foundation Trust,2015/S 227-413650-AD-RXX,2022_01,08/02/2022,0,2471.7
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXX,Surrey and Borders Partnership NHS Foundation Trust,2015/S 227-413650-AD-RXX,2022_01,31/01/2022,0,10857.41
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXY,Kent and Medway NHS and Social Care Partnership Trust,2015/S 227-413650-AD-RXY,2021_04,12/05/2021,0,3823.76
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXY,Kent and Medway NHS and Social Care Partnership Trust,2015/S 227-413650-AD-RXY,2021_05,08/06/2021,0,3372.01
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXY,Kent and Medway NHS and Social Care Partnership Trust,2015/S 227-413650-AD-RXY,2021_06,06/07/2021,0,3204.28
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXY,Kent and Medway NHS and Social Care Partnership Trust,2015/S 227-413650-AD-RXY,2021_07,09/08/2021,0,-3643.26
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXY,Kent and Medway NHS and Social Care Partnership Trust,2015/S 227-413650-AD-RXY,2021_07,03/08/2021,0,726.02
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXY,Kent and Medway NHS and Social Care Partnership Trust,2015/S 227-413650-AD-RXY,2021_07,28/07/2021,0,2575.42
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXY,Kent and Medway NHS and Social Care Partnership Trust,2015/S 227-413650-AD-RXY,2021_07,06/07/2021,0,4082.24
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXY,Kent and Medway NHS and Social Care Partnership Trust,2015/S 227-413650-AD-RXY,2021_07,20/07/2021,0,6063.77
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXY,Kent and Medway NHS and Social Care Partnership Trust,2015/S 227-413650-AD-RXY,2021_08,22/08/2021,0,823.05
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXY,Kent and Medway NHS and Social Care Partnership Trust,2015/S 227-413650-AD-RXY,2021_10,10/11/2021,0,75.58
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXY,Kent and Medway NHS and Social Care Partnership Trust,2015/S 227-413650-AD-RXY,2021_10,15/10/2021,0,2318.9
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXY,Kent and Medway NHS and Social Care Partnership Trust,2015/S 227-413650-AD-RXY,2021_11,19/11/2021,0,3964.47
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXY,Kent and Medway NHS and Social Care Partnership Trust,2015/S 227-413650-AD-RXY,2022_02,28/02/2022,0,1062.19
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RXY,Kent and Medway NHS and Social Care Partnership Trust,2015/S 227-413650-AD-RXY,2022_03,15/03/2022,0,858.6
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYD,South East Coast Ambulance Service NHS Foundation Trust,2015/S 227-413650-AD-RYD,2021_04,13/05/2021,0,804.85
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYD,South East Coast Ambulance Service NHS Foundation Trust,2015/S 227-413650-AD-RYD,2021_04,14/05/2021,0,5271.44
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYD,South East Coast Ambulance Service NHS Foundation Trust,2015/S 227-413650-AD-RYD,2021_05,27/05/2021,0,5325.91
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYD,South East Coast Ambulance Service NHS Foundation Trust,2015/S 227-413650-AD-RYD,2021_06,07/07/2021,0,1761.72
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYD,South East Coast Ambulance Service NHS Foundation Trust,2015/S 227-413650-AD-RYD,2021_07,29/07/2021,0,681.98
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYD,South East Coast Ambulance Service NHS Foundation Trust,2015/S 227-413650-AD-RYD,2021_07,16/07/2021,0,4482.56
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYD,South East Coast Ambulance Service NHS Foundation Trust,2015/S 227-413650-AD-RYD,2021_09,23/09/2021,0,2888.02
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYD,South East Coast Ambulance Service NHS Foundation Trust,2015/S 227-413650-AD-RYD,2021_10,10/11/2021,0,1460.22
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYD,South East Coast Ambulance Service NHS Foundation Trust,2015/S 227-413650-AD-RYD,2021_10,15/10/2021,0,2045.04
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYD,South East Coast Ambulance Service NHS Foundation Trust,2015/S 227-413650-AD-RYD,2022_01,09/02/2022,0,757.85
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYD,South East Coast Ambulance Service NHS Foundation Trust,2015/S 227-413650-AD-RYD,2022_01,03/02/2022,0,10518.35
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYD,South East Coast Ambulance Service NHS Foundation Trust,2015/S 227-413650-AD-RYD,2022_03,16/03/2022,0,306.44
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYR,Western Sussex Hospitals NHS Foundation Trust,2015/S 227-413650-AD-RYR,2021_04,13/05/2021,0,4953.25
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYR,Western Sussex Hospitals NHS Foundation Trust,2015/S 227-413650-AD-RYR,2021_04,07/05/2021,0,7040.31
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYR,Western Sussex Hospitals NHS Foundation Trust,2015/S 227-413650-AD-RYR,2021_06,07/07/2021,0,217.22
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYR,Western Sussex Hospitals NHS Foundation Trust,2015/S 227-413650-AD-RYR,2021_07,28/07/2021,0,1386.12
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYR,Western Sussex Hospitals NHS Foundation Trust,2015/S 227-413650-AD-RYR,2021_07,02/08/2021,0,2103.68
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYR,Western Sussex Hospitals NHS Foundation Trust,2015/S 227-413650-AD-RYR,2021_07,19/07/2021,0,7639.62
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYR,Western Sussex Hospitals NHS Foundation Trust,2015/S 227-413650-AD-RYR,2021_08,09/08/2021,0,-2103.68
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYR,Western Sussex Hospitals NHS Foundation Trust,2015/S 227-413650-AD-RYR,2021_08,14/08/2021,0,192.8
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYR,Western Sussex Hospitals NHS Foundation Trust,2015/S 227-413650-AD-RYR,2021_10,20/10/2021,0,3983.21
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYR,Western Sussex Hospitals NHS Foundation Trust,2015/S 227-413650-AD-RYR,2022_03,21/03/2022,0,1009.62
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYW,Birmingham Community Healthcare NHS Foundation Trust,2015/S 227-413650-AD-RYW,2021_04,29/04/2021,0,3070.3
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYW,Birmingham Community Healthcare NHS Foundation Trust,2015/S 227-413650-AD-RYW,2021_04,27/04/2021,0,4496.68
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYW,Birmingham Community Healthcare NHS Foundation Trust,2015/S 227-413650-AD-RYW,2021_04,10/05/2021,0,4795.83
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYW,Birmingham Community Healthcare NHS Foundation Trust,2015/S 227-413650-AD-RYW,2021_05,25/05/2021,0,2754.12
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYW,Birmingham Community Healthcare NHS Foundation Trust,2015/S 227-413650-AD-RYW,2021_06,06/07/2021,0,248.1
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYW,Birmingham Community Healthcare NHS Foundation Trust,2015/S 227-413650-AD-RYW,2021_06,05/07/2021,0,2431.32
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYW,Birmingham Community Healthcare NHS Foundation Trust,2015/S 227-413650-AD-RYW,2021_06,24/06/2021,0,5588.59
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYW,Birmingham Community Healthcare NHS Foundation Trust,2015/S 227-413650-AD-RYW,2021_07,03/08/2021,0,416.64
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYW,Birmingham Community Healthcare NHS Foundation Trust,2015/S 227-413650-AD-RYW,2021_07,04/08/2021,0,2728.76
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYW,Birmingham Community Healthcare NHS Foundation Trust,2015/S 227-413650-AD-RYW,2021_10,10/11/2021,0,229.64
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYW,Birmingham Community Healthcare NHS Foundation Trust,2015/S 227-413650-AD-RYW,2021_10,29/10/2021,0,1105.79
Analysis and Reconciliation - Archive Data,2015/S 227-413650-AD,Berthold Bauer - A&R - AD,#N/A,RYW,Birmingham Community Healthcare NHS Foundation Trust,2015/S 227-413650-AD-RYW,2021_10,18/10/2021,0,2249.54
